id,memspec,mcconfig,addressmapping
12645,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fifoStrict.json,am_wideio_4x512Mb_brc.json
12646,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fifoStrict.json,am_wideio_4x512Mb_rbc.json
12647,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fifoStrict.json,am_wideio_thermal.json
12648,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
12649,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
12650,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
12651,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
12652,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
12653,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
12654,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_ddr3_x16_brc.json
12655,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_ddr3_x16_rbc.json
12656,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
12657,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_hbm2_8Gb_pc_brc.json
12658,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_lpddr4_1Gbx16_baroco.json
12659,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_lpddr4_1Gbx16_robaco.json
12660,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_lpddr4_1Gbx16_rocoba.json
12661,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_lpddr4_512Mbx16_baroco.json
12662,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_lpddr4_512Mbx16_robaco.json
12663,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_lpddr4_512Mbx16_rocoba.json
12664,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_lpddr4_8Gbx16_brc.json
12665,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
12666,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_wideio2_4x64_4x2Gb_brc.json
12667,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_wideio2_4x64_4x2Gb_rbc.json
12668,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_wideio_4x1Gb_brc.json
12669,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_wideio_4x1Gb_rbc.json
12670,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_wideio_4x256Mb_brc.json
12671,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_wideio_4x256Mb_rbc.json
12672,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_wideio_4x2Gb_brc.json
12673,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_wideio_4x2Gb_rbc.json
12674,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_wideio_4x4Gb_brc.json
12675,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_wideio_4x4Gb_rbc.json
12676,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_wideio_4x512Mb_brc.json
12677,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_wideio_4x512Mb_rbc.json
12678,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs.json,am_wideio_thermal.json
12679,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
12680,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
12681,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
12682,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
12683,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
12684,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
12685,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_ddr3_x16_brc.json
12686,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_ddr3_x16_rbc.json
12687,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
12688,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_hbm2_8Gb_pc_brc.json
12689,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_lpddr4_1Gbx16_baroco.json
12690,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_lpddr4_1Gbx16_robaco.json
12691,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_lpddr4_1Gbx16_rocoba.json
12692,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_lpddr4_512Mbx16_baroco.json
12693,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_lpddr4_512Mbx16_robaco.json
12694,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_lpddr4_512Mbx16_rocoba.json
12695,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_lpddr4_8Gbx16_brc.json
12696,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
12697,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_wideio2_4x64_4x2Gb_brc.json
12698,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_wideio2_4x64_4x2Gb_rbc.json
12699,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_wideio_4x1Gb_brc.json
12700,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_wideio_4x1Gb_rbc.json
12701,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_wideio_4x256Mb_brc.json
12702,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_wideio_4x256Mb_rbc.json
12703,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_wideio_4x2Gb_brc.json
12704,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_wideio_4x2Gb_rbc.json
12705,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_wideio_4x4Gb_brc.json
12706,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_wideio_4x4Gb_rbc.json
12707,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_wideio_4x512Mb_brc.json
12708,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_wideio_4x512Mb_rbc.json
12709,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_grp.json,am_wideio_thermal.json
12710,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
12711,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
12712,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
12713,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
12714,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
12715,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
12716,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_ddr3_x16_brc.json
12717,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_ddr3_x16_rbc.json
12718,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
12719,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_hbm2_8Gb_pc_brc.json
12720,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_lpddr4_1Gbx16_baroco.json
12721,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_lpddr4_1Gbx16_robaco.json
12722,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_lpddr4_1Gbx16_rocoba.json
12723,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_lpddr4_512Mbx16_baroco.json
12724,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_lpddr4_512Mbx16_robaco.json
12725,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_lpddr4_512Mbx16_rocoba.json
12726,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_lpddr4_8Gbx16_brc.json
12727,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
12728,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_wideio2_4x64_4x2Gb_brc.json
12729,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_wideio2_4x64_4x2Gb_rbc.json
12730,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_wideio_4x1Gb_brc.json
12731,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_wideio_4x1Gb_rbc.json
12732,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_wideio_4x256Mb_brc.json
12733,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_wideio_4x256Mb_rbc.json
12734,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_wideio_4x2Gb_brc.json
12735,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_wideio_4x2Gb_rbc.json
12736,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_wideio_4x4Gb_brc.json
12737,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_wideio_4x4Gb_rbc.json
12738,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_wideio_4x512Mb_brc.json
12739,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_wideio_4x512Mb_rbc.json
12740,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_noref.json,am_wideio_thermal.json
12741,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
12742,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
12743,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
12744,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
12745,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
12746,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
12747,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_ddr3_x16_brc.json
12748,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_ddr3_x16_rbc.json
12749,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
12750,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_hbm2_8Gb_pc_brc.json
12751,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_lpddr4_1Gbx16_baroco.json
12752,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_lpddr4_1Gbx16_robaco.json
12753,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_lpddr4_1Gbx16_rocoba.json
12754,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_lpddr4_512Mbx16_baroco.json
12755,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_lpddr4_512Mbx16_robaco.json
12756,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_lpddr4_512Mbx16_rocoba.json
12757,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_lpddr4_8Gbx16_brc.json
12758,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
12759,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_wideio2_4x64_4x2Gb_brc.json
12760,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_wideio2_4x64_4x2Gb_rbc.json
12761,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_wideio_4x1Gb_brc.json
12762,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_wideio_4x1Gb_rbc.json
12763,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_wideio_4x256Mb_brc.json
12764,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_wideio_4x256Mb_rbc.json
12765,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_wideio_4x2Gb_brc.json
12766,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_wideio_4x2Gb_rbc.json
12767,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_wideio_4x4Gb_brc.json
12768,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_wideio_4x4Gb_rbc.json
12769,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_wideio_4x512Mb_brc.json
12770,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_wideio_4x512Mb_rbc.json
12771,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_refp2b.json,am_wideio_thermal.json
12772,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
12773,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
12774,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
12775,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
12776,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
12777,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
12778,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_ddr3_x16_brc.json
12779,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_ddr3_x16_rbc.json
12780,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
12781,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_hbm2_8Gb_pc_brc.json
12782,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_lpddr4_1Gbx16_baroco.json
12783,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_lpddr4_1Gbx16_robaco.json
12784,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_lpddr4_1Gbx16_rocoba.json
12785,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_lpddr4_512Mbx16_baroco.json
12786,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_lpddr4_512Mbx16_robaco.json
12787,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_lpddr4_512Mbx16_rocoba.json
12788,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_lpddr4_8Gbx16_brc.json
12789,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
12790,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_wideio2_4x64_4x2Gb_brc.json
12791,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_wideio2_4x64_4x2Gb_rbc.json
12792,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_wideio_4x1Gb_brc.json
12793,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_wideio_4x1Gb_rbc.json
12794,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_wideio_4x256Mb_brc.json
12795,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_wideio_4x256Mb_rbc.json
12796,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_wideio_4x2Gb_brc.json
12797,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_wideio_4x2Gb_rbc.json
12798,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_wideio_4x4Gb_brc.json
12799,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_wideio_4x4Gb_rbc.json
12800,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_wideio_4x512Mb_brc.json
12801,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_wideio_4x512Mb_rbc.json
12802,MICRON_4Gb_LPDDR3-1333_32bit_A.json,fr_fcfs_rfm.json,am_wideio_thermal.json
12803,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
12804,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
12805,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
12806,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
12807,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
12808,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
12809,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_ddr3_x16_brc.json
12810,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_ddr3_x16_rbc.json
12811,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
12812,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_hbm2_8Gb_pc_brc.json
12813,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_lpddr4_1Gbx16_baroco.json
12814,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_lpddr4_1Gbx16_robaco.json
12815,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_lpddr4_1Gbx16_rocoba.json
12816,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_lpddr4_512Mbx16_baroco.json
12817,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_lpddr4_512Mbx16_robaco.json
12818,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_lpddr4_512Mbx16_rocoba.json
12819,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_lpddr4_8Gbx16_brc.json
12820,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
12821,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_wideio2_4x64_4x2Gb_brc.json
12822,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_wideio2_4x64_4x2Gb_rbc.json
12823,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_wideio_4x1Gb_brc.json
12824,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_wideio_4x1Gb_rbc.json
12825,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_wideio_4x256Mb_brc.json
12826,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_wideio_4x256Mb_rbc.json
12827,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_wideio_4x2Gb_brc.json
12828,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_wideio_4x2Gb_rbc.json
12829,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_wideio_4x4Gb_brc.json
12830,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_wideio_4x4Gb_rbc.json
12831,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_wideio_4x512Mb_brc.json
12832,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_wideio_4x512Mb_rbc.json
12833,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifo.json,am_wideio_thermal.json
12834,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
12835,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
12836,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
12837,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
12838,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
12839,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
12840,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_ddr3_x16_brc.json
12841,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_ddr3_x16_rbc.json
12842,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
12843,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_hbm2_8Gb_pc_brc.json
12844,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_lpddr4_1Gbx16_baroco.json
12845,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_lpddr4_1Gbx16_robaco.json
12846,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_lpddr4_1Gbx16_rocoba.json
12847,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_lpddr4_512Mbx16_baroco.json
12848,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_lpddr4_512Mbx16_robaco.json
12849,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_lpddr4_512Mbx16_rocoba.json
12850,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_lpddr4_8Gbx16_brc.json
12851,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
12852,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_wideio2_4x64_4x2Gb_brc.json
12853,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_wideio2_4x64_4x2Gb_rbc.json
12854,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_wideio_4x1Gb_brc.json
12855,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_wideio_4x1Gb_rbc.json
12856,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_wideio_4x256Mb_brc.json
12857,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_wideio_4x256Mb_rbc.json
12858,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_wideio_4x2Gb_brc.json
12859,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_wideio_4x2Gb_rbc.json
12860,MICRON_4Gb_LPDDR3-1600_32bit_A.json,fifoStrict.json,am_wideio_4x4Gb_brc.json
